device_id,latitude,longitude,timestamp
DEV-8c416da2092a,18.499532,73.936037,2026-09-08 08:39:03
DEV-e27ed57be5c6,18.588206,73.783453,2026-09-08 08:39:03
DEV-9fea02f7eed3,18.600769,73.858696,2026-09-08 08:39:03
DEV-4298ea6063ca,18.57872,73.799367,2026-09-08 08:39:03
DEV-1b97d07c08cc,18.515602,73.903343,2026-09-08 08:39:05
DEV-ba0fd0d104bf,18.548919,73.84638,2026-09-08 08:39:05
DEV-95bf267ae8e9,18.57734,73.976965,2026-09-08 08:39:05
DEV-30b14dadbec2,18.460895,73.854303,2026-09-08 08:39:05
DEV-def6457dec4a,18.508671,73.740791,2026-09-08 08:39:05
DEV-69a6ca21cbb8,18.494529,73.896858,2026-09-08 08:39:05
DEV-7ca5b8bc8dda,18.510233,73.943168,2026-09-08 08:39:06
DEV-6cf0b57cb857,18.592239,73.920619,2026-09-08 08:39:07
DEV-1fb9b7679b25,18.530541,73.766806,2026-09-08 08:39:07
DEV-8f95c3c8ca2f,18.615592,73.762245,2026-09-08 08:39:08
DEV-708e25868987,18.489197,73.88698,2026-09-08 08:39:08
DEV-737aab5273cd,18.564774,73.979807,2026-09-08 08:39:09
DEV-6d90fc88ee2b,18.450929,73.973165,2026-09-08 08:39:10
DEV-41aa79fb592b,18.564015,73.856807,2026-09-08 08:39:10
DEV-4159b8b80a94,18.452819,73.898097,2026-09-08 08:39:10
DEV-c537350f3059,18.57837,73.977908,2026-09-08 08:39:10
DEV-91f9c8580a66,18.596011,73.830933,2026-09-08 08:39:10
DEV-4c0069b60044,18.464671,73.822443,2026-09-08 08:39:10
DEV-630813b027d2,18.48144,73.949071,2026-09-08 08:39:11
DEV-eb914811a6a2,18.501848,73.898599,2026-09-08 08:39:11
DEV-e204b8674cf3,18.496252,73.938534,2026-09-08 08:39:11
DEV-2cdc34eac031,18.46042,73.891256,2026-09-08 08:39:11
DEV-df2d1595e66a,18.496848,73.929729,2026-09-08 08:39:12
DEV-5b700ada10e3,18.529092,73.930619,2026-09-08 08:39:12
DEV-e928b3e30988,18.616299,73.780875,2026-09-08 08:39:12
DEV-b189d761eed7,18.533184,73.955526,2026-09-08 08:39:12
DEV-747ee2b44672,18.477689,73.781938,2026-09-08 08:39:12
DEV-a2601d6d310c,18.484243,73.797338,2026-09-08 08:39:13
DEV-1e29a23063d9,18.487897,73.915191,2026-09-08 08:39:13
DEV-61c4a3f44d03,18.593582,73.920741,2026-09-08 08:39:14
DEV-ee883aa00af9,18.57717,73.833817,2026-09-08 08:39:14
DEV-7f6df823b848,18.480092,73.778219,2026-09-08 08:39:16
DEV-750771f83abb,18.599548,73.894478,2026-09-08 08:39:16
DEV-f2e77ff217d7,18.571253,73.80533,2026-09-08 08:39:16
DEV-b10bd6dc241f,18.501332,73.932913,2026-09-08 08:39:17
DEV-caa06c7e68cc,18.52554,73.909862,2026-09-08 08:39:18
DEV-098bfd463f0e,18.616329,73.824876,2026-09-08 08:39:18
DEV-7ffb7eb92caa,18.477496,73.890247,2026-09-08 08:39:19
DEV-0a68d2d58102,18.513117,73.74191,2026-09-08 08:39:20
DEV-5939c0f71c6f,18.557639,73.748521,2026-09-08 08:39:20
DEV-48c7c7464e9b,18.501702,73.896448,2026-09-08 08:39:20
DEV-89a172c5b9e5,18.481188,73.914729,2026-09-08 08:39:21
DEV-28af0e755b7c,18.516942,73.939127,2026-09-08 08:39:21
DEV-8b92a10a6fa4,18.596695,73.889508,2026-09-08 08:39:21
DEV-7df16a4bbd21,18.538185,73.96094,2026-09-08 08:39:21
DEV-9edad57de6dd,18.516076,73.92865,2026-09-08 08:39:21
DEV-d48f98c45f6a,18.531752,73.915118,2026-09-08 08:39:22
DEV-a40054887a80,18.454571,73.927887,2026-09-08 08:39:22
DEV-e84ff442e33e,18.473212,73.864966,2026-09-08 08:39:22
DEV-f379b550ad5b,18.492581,73.813862,2026-09-08 08:39:23
DEV-1fc566e92bfe,18.502753,73.969252,2026-09-08 08:39:24
DEV-37a69bfe45aa,18.583252,73.92147,2026-09-08 08:39:24
DEV-5aa260210c68,18.616401,73.788997,2026-09-08 08:39:24
DEV-8b6e289b5eea,18.568145,73.92695,2026-09-08 08:39:25
DEV-927848df4931,18.545168,73.802823,2026-09-08 08:39:26
DEV-feda93d876fa,18.498554,73.929915,2026-09-08 08:39:27
DEV-71172dc00d13,18.574286,73.876636,2026-09-08 08:39:27
DEV-c5ddf8f0822e,18.54881,73.973688,2026-09-08 08:39:27
DEV-cf3ac817dcfa,18.553436,73.971204,2026-09-08 08:39:28
DEV-f74f8dde959a,18.615112,73.782863,2026-09-08 08:39:28
DEV-1b79e250e3a7,18.561236,73.787683,2026-09-08 08:39:29
DEV-1816a54d6d4f,18.454314,73.77454,2026-09-08 08:39:29
DEV-9dd8c10920d4,18.514108,73.781627,2026-09-08 08:39:29
DEV-98d01f136016,18.549064,73.968478,2026-09-08 08:39:29
DEV-0bbe1608c6f8,18.606774,73.958806,2026-09-08 08:39:30
DEV-31dee7965c32,18.460648,73.855097,2026-09-08 08:39:30
DEV-9e5dd0e06e40,18.47911,73.914219,2026-09-08 08:39:30
DEV-8fc83fc70bd0,18.582862,73.977378,2026-09-08 08:39:30
DEV-29b5a6ea6464,18.612664,73.895675,2026-09-08 08:39:31
DEV-129ce79f3e8d,18.52928,73.88257,2026-09-08 08:39:31
DEV-acf18200f63e,18.489265,73.778481,2026-09-08 08:39:31
DEV-bd1c503f4069,18.549417,73.811386,2026-09-08 08:39:31
DEV-565737867b0a,18.458496,73.962792,2026-09-08 08:39:31
DEV-4c560f3b2d97,18.542481,73.934315,2026-09-08 08:39:32
DEV-b8c0e5a713e6,18.453177,73.963769,2026-09-08 08:39:32
DEV-8f87bab288a0,18.468523,73.876951,2026-09-08 08:39:33
DEV-96f4414dab93,18.456417,73.888048,2026-09-08 08:39:33
DEV-c7b816fcf9a2,18.519788,73.906675,2026-09-08 08:39:33
DEV-412ca1eaf737,18.519367,73.845079,2026-09-08 08:39:33
DEV-6727baff3e55,18.572709,73.916412,2026-09-08 08:39:33
DEV-6572b68a70ef,18.564087,73.754599,2026-09-08 08:39:33
DEV-83499d336db6,18.611247,73.893032,2026-09-08 08:39:33
DEV-1faa6a9a2e1c,18.590043,73.843887,2026-09-08 08:39:33
DEV-6ad68eaa5584,18.546711,73.878688,2026-09-08 08:39:34
DEV-e6474b851170,18.45,73.763889,2026-09-08 08:39:35
DEV-5bf97510a2de,18.505582,73.750874,2026-09-08 08:39:35
DEV-129ce79f3e8d,18.54126,73.86462,2026-09-08 08:39:36
DEV-4cd37647bd9f,18.458063,73.795944,2026-09-08 08:39:37
DEV-1f3a9d2aa8ef,18.57291,73.750745,2026-09-08 08:39:37
DEV-694999606d79,18.604831,73.762716,2026-09-08 08:39:37
DEV-6fb577f15d83,18.514382,73.784987,2026-09-08 08:39:38
DEV-704dddbf33de,18.530608,73.763595,2026-09-08 08:39:38
DEV-91f92ced49c2,18.491523,73.906492,2026-09-08 08:39:38
DEV-761e4e36a30f,18.564641,73.766321,2026-09-08 08:39:39
DEV-4e911ce37fc5,18.591889,73.93876,2026-09-08 08:39:39
DEV-b61ddf74a0a2,18.600107,73.976859,2026-09-08 08:39:39
DEV-87a4cce97e50,18.578424,73.770267,2026-09-08 08:39:39
DEV-0bd4994fb739,18.530865,73.85275,2026-09-08 08:39:40
DEV-def33ede6537,18.510334,73.848208,2026-09-08 08:39:40
DEV-1915ee53fe02,18.52292,73.83419,2026-09-08 08:39:40
DEV-cfd294bdaef4,18.588124,73.98,2026-09-08 08:39:40
DEV-19d1f3b9cb7b,18.533884,73.900342,2026-09-08 08:39:41
DEV-f8dad6dd88c3,18.488467,73.831522,2026-09-08 08:39:41
DEV-f073f6140f0e,18.505375,73.825077,2026-09-08 08:39:41
DEV-817c761b9d86,18.591754,73.916811,2026-09-08 08:39:41
DEV-263d06fc840a,18.582622,73.879063,2026-09-08 08:39:41
DEV-0c28f8c89ce2,18.533117,73.778777,2026-09-08 08:39:41
DEV-0a051b814343,18.519929,73.963495,2026-09-08 08:39:42
DEV-a67cbd7966cc,18.523145,73.941313,2026-09-08 08:39:42
DEV-afe92ec3bbcf,18.526893,73.976018,2026-09-08 08:39:42
DEV-de7f80cae38d,18.614827,73.888432,2026-09-08 08:39:42
DEV-ec4800889a0a,18.543902,73.879244,2026-09-08 08:39:43
DEV-9000128b63e4,18.515347,73.973922,2026-09-08 08:39:43
DEV-c5ddf8f0822e,18.555997,73.97035,2026-09-08 08:39:44
DEV-4817ae98b9e6,18.566099,73.853873,2026-09-08 08:39:45
DEV-1ab06342132a,18.571128,73.878395,2026-09-08 08:39:45
DEV-7c5293f4be38,18.463104,73.806885,2026-09-08 08:39:45
DEV-533527582521,18.581844,73.909792,2026-09-08 08:39:46
DEV-605a6e50477b,18.487229,73.937496,2026-09-08 08:39:46
DEV-648ddd95a166,18.582336,73.943819,2026-09-08 08:39:47
DEV-abcd649ab3c2,18.515303,73.790268,2026-09-08 08:39:47
DEV-cf41e0349adf,18.58396,73.83061,2026-09-08 08:39:47
DEV-e3941db29d6f,18.463137,73.915347,2026-09-08 08:39:48
DEV-5bff3e9324fd,18.519544,73.858745,2026-09-08 08:39:48
DEV-80fee2f70799,18.487604,73.867292,2026-09-08 08:39:48
DEV-0491182d3182,18.510684,73.880877,2026-09-08 08:39:49
DEV-f183f5535e40,18.55688,73.918625,2026-09-08 08:39:49
DEV-9cf8b41d0c22,18.550383,73.866426,2026-09-08 08:39:49
DEV-b70fe15e6ee5,18.547057,73.918455,2026-09-08 08:39:49
DEV-ec4888723c87,18.512363,73.832507,2026-09-08 08:39:49
DEV-9ccdb7148f96,18.529444,73.924473,2026-09-08 08:39:50
DEV-443d2398aaea,18.539915,73.747839,2026-09-08 08:39:50
DEV-d70d4174b433,18.619142,73.849712,2026-09-08 08:39:50
DEV-3f49b108ecbc,18.47737,73.875043,2026-09-08 08:39:51
DEV-8b2c652449db,18.501723,73.98,2026-09-08 08:39:51
DEV-388aa74aa901,18.482921,73.976139,2026-09-08 08:39:52
DEV-a3e8cc60935b,18.585403,73.863546,2026-09-08 08:39:52
DEV-253ee2b51609,18.503947,73.848182,2026-09-08 08:39:52
DEV-0297f6a5306f,18.453551,73.979233,2026-09-08 08:39:52
DEV-ccbe7d17872a,18.510344,73.783752,2026-09-08 08:39:52
DEV-9fcc53ea6fe5,18.528561,73.807653,2026-09-08 08:39:53
DEV-c7b77a7e0a6b,18.619367,73.924804,2026-09-08 08:39:53
DEV-84f7162c6093,18.554992,73.842997,2026-09-08 08:39:54
DEV-a9a8a061d50a,18.597448,73.785136,2026-09-08 08:39:54
DEV-b86868b7d95a,18.552599,73.741317,2026-09-08 08:39:55
DEV-9f488a927217,18.562942,73.877569,2026-09-08 08:39:56
DEV-b439bb007779,18.491493,73.760303,2026-09-08 08:39:56
DEV-8f967e5d3436,18.587175,73.782315,2026-09-08 08:39:57
DEV-5dcafbf94c86,18.590273,73.962551,2026-09-08 08:39:57
DEV-9046078efb83,18.568988,73.879675,2026-09-08 08:39:57
DEV-eba6d1f5f72b,18.568639,73.779845,2026-09-08 08:39:57
DEV-a7b8a42c4e46,18.55117,73.926749,2026-09-08 08:39:57
DEV-63ca3062ee65,18.531115,73.786354,2026-09-08 08:39:58
DEV-92f028c1a391,18.558186,73.959649,2026-09-08 08:39:58
DEV-da749ed1cdd9,18.514826,73.790563,2026-09-08 08:39:59
DEV-e03814726ffc,18.483008,73.769108,2026-09-08 08:39:59
DEV-7c1d5dddbc2a,18.578734,73.829034,2026-09-08 08:39:59
DEV-a4844861d0bd,18.455321,73.796819,2026-09-08 08:39:59
DEV-739c6958552b,18.508054,73.778625,2026-09-08 08:39:59
DEV-be6be594e897,18.584422,73.7789,2026-09-08 08:40:00
DEV-107a924b3150,18.583333,73.959155,2026-09-08 08:40:01
DEV-2f0e9931cdda,18.540927,73.801585,2026-09-08 08:40:02
DEV-3c630358f152,18.45,73.801717,2026-09-08 08:40:02
DEV-04cfd593e97f,18.566603,73.888684,2026-09-08 08:40:02
DEV-03dcfcbc4410,18.457641,73.98,2026-09-08 08:40:02
DEV-714867633842,18.53468,73.816471,2026-09-08 08:40:02
DEV-e7dae441435c,18.507144,73.905266,2026-09-08 08:40:02
DEV-ea279413952c,18.540455,73.851086,2026-09-08 08:40:03
DEV-54ab8d124278,18.548324,73.908106,2026-09-08 08:40:03
DEV-03aa53a3f137,18.497627,73.908187,2026-09-08 08:40:03
DEV-9a95a9a06035,18.584176,73.934755,2026-09-08 08:40:04
DEV-2363c99777ac,18.523718,73.827826,2026-09-08 08:40:04
DEV-32f07489727c,18.560671,73.889921,2026-09-08 08:40:04
DEV-4ac67caf662f,18.520671,73.758569,2026-09-08 08:40:04
DEV-327a283b9fdd,18.587267,73.741811,2026-09-08 08:40:04
DEV-5bf1451557b6,18.451846,73.889627,2026-09-08 08:40:05
DEV-373ab043a75b,18.537632,73.928636,2026-09-08 08:40:05
DEV-71264fc78411,18.488718,73.868892,2026-09-08 08:40:05
DEV-2ff067eb57f9,18.512826,73.910678,2026-09-08 08:40:05
DEV-153c4ee1f9ac,18.59616,73.790312,2026-09-08 08:40:06
DEV-0e8a8767e94a,18.523218,73.830768,2026-09-08 08:40:07
DEV-bf89ca76d78d,18.578877,73.788256,2026-09-08 08:40:07
DEV-a0d3b012eb76,18.495143,73.916347,2026-09-08 08:40:07
DEV-86182c1d3cec,18.61691,73.764522,2026-09-08 08:40:07
DEV-07f4083ca916,18.572272,73.905164,2026-09-08 08:40:08
DEV-46c35d9d8366,18.474605,73.797652,2026-09-08 08:40:09
DEV-f37b11a1bb7a,18.524762,73.78673,2026-09-08 08:40:10
DEV-6cf0b57cb857,18.589564,73.919397,2026-09-08 08:40:10
DEV-84f22818c0b0,18.522632,73.868434,2026-09-08 08:40:10
DEV-726e810b8be2,18.456666,73.812501,2026-09-08 08:40:10
DEV-052a0953f5d5,18.579353,73.854371,2026-09-08 08:40:11
DEV-c5d24802a9a1,18.570141,73.935639,2026-09-08 08:40:11
DEV-5d0b4b642b21,18.499072,73.892687,2026-09-08 08:40:11
DEV-f1ea18cc15a2,18.490862,73.766833,2026-09-08 08:40:11
DEV-578cc9dd1a0d,18.514647,73.856468,2026-09-08 08:40:11
DEV-b0b14a07d17c,18.575907,73.879617,2026-09-08 08:40:12
DEV-5f84c5779dcc,18.576023,73.84556,2026-09-08 08:40:12
DEV-21852dc98e2c,18.454831,73.774311,2026-09-08 08:40:13
DEV-1c0da335dff3,18.577305,73.788194,2026-09-08 08:40:13
DEV-045d0a77b065,18.597874,73.864506,2026-09-08 08:40:13
DEV-6d2bab78fccf,18.600749,73.798163,2026-09-08 08:40:13
DEV-6f06405c21de,18.533844,73.948235,2026-09-08 08:40:13
DEV-eab85b847c5c,18.588608,73.90479,2026-09-08 08:40:13
DEV-731c159ecc64,18.61393,73.958805,2026-09-08 08:40:14
DEV-a7c116ce3f83,18.498193,73.764471,2026-09-08 08:40:14
DEV-302d074518ac,18.593189,73.778772,2026-09-08 08:40:14
DEV-6843f7424aa6,18.607445,73.761787,2026-09-08 08:40:14
DEV-4679caa23622,18.462521,73.801257,2026-09-08 08:40:14
DEV-120604a38498,18.596744,73.756623,2026-09-08 08:40:16
DEV-fb7d2ed273c6,18.489823,73.847205,2026-09-08 08:40:16
DEV-e060e424f416,18.47983,73.746501,2026-09-08 08:40:17
DEV-b2d2f425ec9a,18.506988,73.946833,2026-09-08 08:40:17
DEV-3ff0e6ad71ec,18.49851,73.847252,2026-09-08 08:40:17
DEV-2a08ea7a8fdd,18.535812,73.881246,2026-09-08 08:40:17
DEV-664b7f103a4c,18.576779,73.780742,2026-09-08 08:40:17
DEV-70b6bbf95706,18.61813,73.824629,2026-09-08 08:40:17
DEV-18e10e22630c,18.48469,73.793591,2026-09-08 08:40:18
DEV-65550479e738,18.55494,73.846884,2026-09-08 08:40:19
DEV-1353d6dd0f63,18.577346,73.770928,2026-09-08 08:40:19
DEV-7ec7459fac8e,18.503669,73.860646,2026-09-08 08:40:19
DEV-64f713a5aaef,18.565693,73.780323,2026-09-08 08:40:19
DEV-e7b2c6189706,18.501457,73.807167,2026-09-08 08:40:21
DEV-e3412e2c1bc2,18.467854,73.880977,2026-09-08 08:40:21
DEV-8f0fd7016fdc,18.47753,73.807269,2026-09-08 08:40:21
DEV-c8c2b9a43d9b,18.513912,73.958414,2026-09-08 08:40:22
DEV-042ddedef4ca,18.557733,73.978435,2026-09-08 08:40:22
DEV-8b830d9ea353,18.463077,73.811809,2026-09-08 08:40:22
DEV-4d9c57df542f,18.608696,73.904897,2026-09-08 08:40:23
DEV-609bffa70a0e,18.540145,73.74,2026-09-08 08:40:23
DEV-0c2b0260b357,18.531725,73.888072,2026-09-08 08:40:23
DEV-bd97f3cf403a,18.515003,73.767335,2026-09-08 08:40:24
DEV-3509431f5979,18.511264,73.851307,2026-09-08 08:40:25
DEV-b1d005e46d7c,18.512301,73.742856,2026-09-08 08:40:25
DEV-c073366b71f8,18.531192,73.831004,2026-09-08 08:40:26
DEV-22029c7be6e8,18.489856,73.976621,2026-09-08 08:40:27
DEV-597ed33d47fc,18.522982,73.742153,2026-09-08 08:40:27
DEV-f7673744ffb1,18.552146,73.862465,2026-09-08 08:40:28
DEV-948812eed110,18.584755,73.815446,2026-09-08 08:40:28
DEV-8d523df96c56,18.532979,73.896549,2026-09-08 08:40:28
DEV-f64a67780d88,18.590177,73.858862,2026-09-08 08:40:28
DEV-3e49762103ff,18.463369,73.965807,2026-09-08 08:40:29
DEV-73d58933acf7,18.52358,73.881147,2026-09-08 08:40:29
DEV-d08c5b08b1c0,18.542088,73.936718,2026-09-08 08:40:30
DEV-59afffb3fc84,18.607612,73.800696,2026-09-08 08:40:30
DEV-a48f90e72262,18.454929,73.952735,2026-09-08 08:40:31
DEV-f183f5535e40,18.558167,73.937479,2026-09-08 08:40:31
DEV-e9f2f2a8bb42,18.602406,73.830244,2026-09-08 08:40:31
DEV-542ec7aa00fd,18.492068,73.934262,2026-09-08 08:40:31
DEV-52c20be5ba23,18.509354,73.760095,2026-09-08 08:40:31
DEV-ea068d2b1f61,18.586556,73.772308,2026-09-08 08:40:32
DEV-bf137b61f929,18.560666,73.866832,2026-09-08 08:40:32
DEV-80eefa6d77aa,18.558937,73.873127,2026-09-08 08:40:32
DEV-37d325dee852,18.573111,73.802899,2026-09-08 08:40:33
DEV-6726f5ae60eb,18.490335,73.884078,2026-09-08 08:40:34
DEV-e64cc32f62e0,18.45,73.78683,2026-09-08 08:40:34
DEV-edfb0e330b7c,18.602958,73.91829,2026-09-08 08:40:34
DEV-a13a22b6e6e0,18.608569,73.841646,2026-09-08 08:40:35
DEV-263cf42e411c,18.583825,73.897805,2026-09-08 08:40:35
DEV-7d948b123302,18.506686,73.769057,2026-09-08 08:40:36
DEV-ad9b782e69cb,18.492779,73.753635,2026-09-08 08:40:38
DEV-45716c059479,18.458601,73.937137,2026-09-08 08:40:38
DEV-b5b4c7f6cd9a,18.484238,73.927902,2026-09-08 08:40:38
DEV-ee0490c2d4a1,18.581093,73.82855,2026-09-08 08:40:39
DEV-70198e8566be,18.466371,73.805623,2026-09-08 08:40:39
DEV-fe7623837212,18.455991,73.972497,2026-09-08 08:40:40
DEV-139ef79c640d,18.600548,73.942893,2026-09-08 08:40:40
DEV-e0e3acfbff9b,18.547295,73.756606,2026-09-08 08:40:41
DEV-1729cd11cb2d,18.576575,73.789406,2026-09-08 08:40:41
DEV-5b3a0d18206a,18.517572,73.926569,2026-09-08 08:40:42
DEV-3629dcc5699d,18.565857,73.794839,2026-09-08 08:40:42
DEV-2572ffef66f8,18.510654,73.864557,2026-09-08 08:40:42
DEV-05b10375cbff,18.480207,73.861121,2026-09-08 08:40:42
DEV-5d07d15a9398,18.471174,73.98,2026-09-08 08:40:43
DEV-b0a829dc384e,18.450607,73.773866,2026-09-08 08:40:44
DEV-d805c6e6a9b6,18.584599,73.904672,2026-09-08 08:40:44
DEV-d55a4a5afb6e,18.59183,73.847348,2026-09-08 08:40:44
DEV-24b62ee74b12,18.526941,73.930949,2026-09-08 08:40:44
DEV-07054f4bc585,18.502474,73.833721,2026-09-08 08:40:45
DEV-fd6e493547d2,18.458021,73.944912,2026-09-08 08:40:45
DEV-fd08ded17683,18.505391,73.965619,2026-09-08 08:40:47
DEV-e4b0ff734f53,18.559381,73.748352,2026-09-08 08:40:47
DEV-7fa7445a6fa2,18.491515,73.947237,2026-09-08 08:40:47
DEV-e302c0650912,18.616584,73.887636,2026-09-08 08:40:47
DEV-91663d7a3792,18.558358,73.886367,2026-09-08 08:40:47
DEV-61533bf1c802,18.533964,73.784404,2026-09-08 08:40:48
DEV-871d11bcfc9e,18.62,73.94516,2026-09-08 08:40:48
DEV-2475d16371cf,18.617798,73.74,2026-09-08 08:40:48
DEV-46eacb0e3612,18.614221,73.762146,2026-09-08 08:40:48
DEV-eae6a8d57098,18.531512,73.888022,2026-09-08 08:40:49
DEV-43814e2e21ff,18.470196,73.892357,2026-09-08 08:40:50
DEV-51b04ab39fce,18.600118,73.797622,2026-09-08 08:40:50
DEV-1999495b2878,18.610715,73.87887,2026-09-08 08:40:50
DEV-4996414dca52,18.478639,73.84097,2026-09-08 08:40:50
DEV-47e9cd13396f,18.586659,73.791231,2026-09-08 08:40:50
DEV-7a2f7a796867,18.477839,73.864077,2026-09-08 08:40:50
DEV-f41186688ccd,18.605251,73.746164,2026-09-08 08:40:50
DEV-4eb079867157,18.610747,73.935548,2026-09-08 08:40:50
DEV-ac94422121d9,18.459567,73.790831,2026-09-08 08:40:51
DEV-5c1c7cb1d764,18.59786,73.948993,2026-09-08 08:40:52
DEV-fee486a24cfc,18.57658,73.970331,2026-09-08 08:40:52
DEV-1fb9b7679b25,18.519995,73.780096,2026-09-08 08:40:53
DEV-1a511f3e4b86,18.489196,73.928422,2026-09-08 08:40:53
DEV-5ee0f928e701,18.573938,73.839613,2026-09-08 08:40:53
DEV-8a2f760c3166,18.524514,73.88362,2026-09-08 08:40:53
DEV-a1b5602d7df2,18.492777,73.843108,2026-09-08 08:40:54
DEV-fa8b1f8f43a8,18.49151,73.894959,2026-09-08 08:40:54
DEV-7eb6cf711535,18.543626,73.815493,2026-09-08 08:40:54
DEV-5817b0313694,18.591026,73.906486,2026-09-08 08:40:55
DEV-b18696a2eeed,18.499594,73.849294,2026-09-08 08:40:55
DEV-d64dacfe46cb,18.457227,73.960957,2026-09-08 08:40:55
DEV-7447b2c96f64,18.512212,73.923919,2026-09-08 08:40:55
DEV-f73c2ec1bcb4,18.529155,73.847831,2026-09-08 08:40:55
DEV-c27b9c9521e6,18.468187,73.946374,2026-09-08 08:40:55
DEV-96baee3a219e,18.458205,73.884739,2026-09-08 08:40:56
DEV-52411c89d8e2,18.453191,73.979853,2026-09-08 08:40:56
DEV-49f91a1b34be,18.543759,73.801277,2026-09-08 08:40:56
DEV-367f8e8b67fb,18.585865,73.875769,2026-09-08 08:40:56
DEV-ad84c4ff201e,18.557712,73.883063,2026-09-08 08:40:57
DEV-310d455f3268,18.62,73.804863,2026-09-08 08:40:57
DEV-4c96f21ef13d,18.489476,73.788087,2026-09-08 08:40:58
DEV-474f22187527,18.547251,73.742871,2026-09-08 08:40:58
DEV-a418fd6346ca,18.544908,73.955873,2026-09-08 08:40:59
DEV-ec0ce9065db8,18.497699,73.750663,2026-09-08 08:40:59
DEV-4aa7cb305e45,18.614993,73.811997,2026-09-08 08:40:59
DEV-f50e59f29b81,18.464413,73.900242,2026-09-08 08:40:59
DEV-30998abe3729,18.531282,73.825132,2026-09-08 08:40:59
DEV-132526b423cd,18.514229,73.837605,2026-09-08 08:40:59
DEV-ad1760e50dfc,18.594163,73.846009,2026-09-08 08:40:59
DEV-8d6442f3eeb7,18.45,73.974553,2026-09-08 08:41:00
DEV-8afddda7c20a,18.49836,73.7475,2026-09-08 08:41:00
DEV-1c0e7bc751f1,18.503327,73.807868,2026-09-08 08:41:00
DEV-af28008952d2,18.45,73.872734,2026-09-08 08:41:01
DEV-e61c00a2334e,18.469725,73.977192,2026-09-08 08:41:01
DEV-c5ddf8f0822e,18.557185,73.974096,2026-09-08 08:41:02
DEV-e42aaaba72a6,18.510722,73.852148,2026-09-08 08:41:02
DEV-efe625a00cb5,18.465774,73.750765,2026-09-08 08:41:02
DEV-b2d2f425ec9a,18.500858,73.947451,2026-09-08 08:41:04
DEV-7e13e20e1047,18.608057,73.766018,2026-09-08 08:41:04
DEV-3799ed84e5c9,18.496963,73.819683,2026-09-08 08:41:04
DEV-8a1d5afed1a4,18.525554,73.813778,2026-09-08 08:41:05
DEV-4888d55b9ebe,18.590821,73.928376,2026-09-08 08:41:05
DEV-b6fdde828c26,18.507807,73.743258,2026-09-08 08:41:05
DEV-629a1ac14ff6,18.478252,73.97697,2026-09-08 08:41:05
DEV-ff023238e957,18.507308,73.882735,2026-09-08 08:41:05
DEV-becaa884726a,18.578983,73.890158,2026-09-08 08:41:06
DEV-dbb178898c01,18.46806,73.892785,2026-09-08 08:41:06
DEV-06db5746c35c,18.477646,73.782152,2026-09-08 08:41:06
DEV-9dbbeb21e529,18.478197,73.857193,2026-09-08 08:41:06
DEV-a11db7e39d36,18.60707,73.914301,2026-09-08 08:41:06
DEV-790378365691,18.453344,73.81893,2026-09-08 08:41:06
DEV-af9fce557240,18.510939,73.86882,2026-09-08 08:41:07
DEV-b4486b98ddee,18.4782,73.754269,2026-09-08 08:41:07
DEV-76055d995058,18.566965,73.870536,2026-09-08 08:41:08
DEV-9b0b7d5e1b28,18.543683,73.873785,2026-09-08 08:41:08
DEV-34a718c517fc,18.578268,73.870559,2026-09-08 08:41:08
DEV-0ffef5ef7a8f,18.54642,73.922076,2026-09-08 08:41:09
DEV-6fc4eaf6ff40,18.517605,73.751907,2026-09-08 08:41:09
DEV-4f8af1c9bc30,18.511009,73.773956,2026-09-08 08:41:09
DEV-01cc52399227,18.515772,73.878201,2026-09-08 08:41:09
DEV-8596d5edaaf7,18.466086,73.74,2026-09-08 08:41:10
DEV-44a717982d1f,18.511723,73.753366,2026-09-08 08:41:10
DEV-4f52125c349e,18.50068,73.925054,2026-09-08 08:41:10
DEV-06c302dd9317,18.517644,73.806009,2026-09-08 08:41:10
DEV-c0acf67f2fbf,18.596922,73.873382,2026-09-08 08:41:11
DEV-1e4377bef1bf,18.550757,73.956123,2026-09-08 08:41:11
DEV-74a065f7e88c,18.540972,73.899363,2026-09-08 08:41:11
DEV-9fa7ae9d33ee,18.516645,73.873993,2026-09-08 08:41:11
DEV-49fecb4a4e4e,18.560828,73.944698,2026-09-08 08:41:11
DEV-58addd6430ed,18.451024,73.818535,2026-09-08 08:41:11
DEV-76365a39eb01,18.572663,73.859434,2026-09-08 08:41:11
DEV-07a01a6196e8,18.539217,73.78687,2026-09-08 08:41:12
DEV-9443f8c6854f,18.460955,73.854939,2026-09-08 08:41:12
DEV-195e5fb1e89c,18.581451,73.909748,2026-09-08 08:41:12
DEV-282a4366fbf0,18.511427,73.790023,2026-09-08 08:41:12
DEV-209e3daf2402,18.594016,73.874216,2026-09-08 08:41:13
DEV-5bc4743c1b59,18.584605,73.855058,2026-09-08 08:41:13
DEV-d600e7e7a65f,18.508974,73.74397,2026-09-08 08:41:13
DEV-d5091fd1213a,18.478342,73.924768,2026-09-08 08:41:14
DEV-0684bbca9d67,18.512665,73.927653,2026-09-08 08:41:15
DEV-02255ac98efb,18.51308,73.864088,2026-09-08 08:41:15
DEV-c2f7ea83968a,18.565712,73.970673,2026-09-08 08:41:15
DEV-11639d23adcd,18.476903,73.796513,2026-09-08 08:41:15
DEV-7c43362f2cb0,18.564832,73.916477,2026-09-08 08:41:15
